Method,Env,Dim,Scale,Type,Seed,Score
raw_noisy,hopper-medium-v2,8,1.0,nonlinear,3,42.00819112845263
raw_noisy,hopper-medium-v2,8,1.0,nonlinear,2,45.37812076815514
raw_noisy,hopper-medium-v2,3,1.0,nonlinear,1,45.88298470455417
raw_noisy,hopper-medium-v2,3,1.0,nonlinear,3,45.35520680461168
raw_noisy,hopper-medium-v2,3,1.0,nonlinear,2,46.899968912021194
raw_noisy,hopper-medium-v2,3,1.5,nonlinear,1,39.05716912913249
raw_noisy,hopper-medium-v2,3,1.5,nonlinear,3,42.35293251539237
raw_noisy,hopper-medium-v2,3,1.5,nonlinear,2,45.23235974496378
raw_noisy,hopper-medium-v2,6,1.0,nonlinear,1,41.984721808593754
raw_noisy,hopper-medium-v2,6,1.0,nonlinear,3,43.03945007947272
raw_noisy,hopper-medium-v2,6,1.0,nonlinear,2,41.562563910780995
raw_noisy,hopper-medium-v2,8,2.0,nonlinear,1,35.561503650247424
raw_noisy,hopper-medium-v2,8,2.0,nonlinear,3,37.29243538707742
raw_noisy,hopper-medium-v2,8,2.0,nonlinear,2,35.76933854634044
raw_noisy,hopper-medium-v2,3,2.0,nonlinear,1,46.50717354640634
raw_noisy,hopper-medium-v2,3,2.0,nonlinear,3,39.28788037860011
raw_noisy,hopper-medium-v2,3,2.0,nonlinear,2,47.48597617291325
raw_noisy,hopper-medium-v2,6,1.5,nonlinear,1,40.94704809075407
raw_noisy,hopper-medium-v2,6,1.5,nonlinear,3,43.24301464148632
raw_noisy,hopper-medium-v2,6,1.5,nonlinear,2,44.03835062501386
raw_noisy,hopper-medium-v2,11,1.5,nonlinear,1,47.37692404207184
raw_noisy,hopper-medium-v2,11,1.5,nonlinear,3,40.0112111387235
raw_noisy,hopper-medium-v2,11,1.5,nonlinear,2,40.883756513898504
raw_noisy,hopper-medium-v2,11,2.0,nonlinear,1,33.294883408708316
raw_noisy,hopper-medium-v2,11,2.0,nonlinear,3,33.24695790017063
raw_noisy,hopper-medium-v2,11,2.0,nonlinear,2,36.39920981289588
raw_noisy,hopper-medium-v2,3,0.5,nonlinear,1,42.70563161574141
raw_noisy,hopper-medium-v2,3,0.5,nonlinear,3,48.379404271217275
raw_noisy,hopper-medium-v2,3,0.5,nonlinear,2,43.549938692232594
raw_noisy,hopper-medium-v2,6,0.5,nonlinear,1,40.84402575307668
raw_noisy,hopper-medium-v2,6,0.5,nonlinear,3,45.74543235062358
raw_noisy,hopper-medium-v2,6,0.5,nonlinear,2,38.7091599032088
raw_noisy,hopper-medium-v2,8,0.5,nonlinear,1,42.29831830536726
raw_noisy,hopper-medium-v2,8,0.5,nonlinear,3,45.083827691154596
raw_noisy,hopper-medium-v2,8,0.5,nonlinear,2,47.896101910369524
disentangled_barlow,hopper-medium-v2,11,0.5,nonlinear,1,49.545885901790946
