Method,Env,Dim,Scale,Type,Seed,Score,Source
disentangled_infonce,halfcheetah-medium-v2,20,2.0,concat,1,38.629593063894255,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_infonce/halfcheetah-medium-v2/nd20_ns2p0_concat/seed_1/metrics.json
disentangled_infonce,halfcheetah-medium-v2,20,4.0,concat,1,40.484041720464454,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_infonce/halfcheetah-medium-v2/nd20_ns4p0_concat/seed_1/metrics.json
disentangled_infonce,halfcheetah-medium-v2,40,1.0,concat,1,40.876481831963105,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_infonce/halfcheetah-medium-v2/nd40_ns1p0_concat/seed_1/metrics.json
disentangled_infonce,halfcheetah-medium-v2,40,2.0,concat,1,40.65665416799007,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_infonce/halfcheetah-medium-v2/nd40_ns2p0_concat/seed_1/metrics.json
disentangled_infonce,halfcheetah-medium-v2,40,4.0,concat,1,40.79258822561409,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_infonce/halfcheetah-medium-v2/nd40_ns4p0_concat/seed_1/metrics.json
disentangled_infonce,halfcheetah-medium-v2,5,1.0,concat,1,39.184937891855476,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_infonce/halfcheetah-medium-v2/nd5_ns1p0_concat/seed_1/metrics.json
disentangled_infonce,halfcheetah-medium-v2,5,2.0,concat,1,39.89361975119681,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_infonce/halfcheetah-medium-v2/nd5_ns2p0_concat/seed_1/metrics.json
disentangled_infonce,halfcheetah-medium-v2,5,4.0,concat,1,39.13295782150412,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_infonce/halfcheetah-medium-v2/nd5_ns4p0_concat/seed_1/metrics.json
disentangled_infonce,halfcheetah-medium-v2,80,1.0,concat,1,38.31377399370083,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_infonce/halfcheetah-medium-v2/nd80_ns1p0_concat/seed_1/metrics.json
disentangled_infonce,halfcheetah-medium-v2,80,2.0,concat,1,40.04510931238649,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_infonce/halfcheetah-medium-v2/nd80_ns2p0_concat/seed_1/metrics.json
disentangled_infonce,halfcheetah-medium-v2,80,4.0,concat,1,40.84049031403262,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_infonce/halfcheetah-medium-v2/nd80_ns4p0_concat/seed_1/metrics.json
