Method,Env,Dim,Scale,Type,Seed,Score,Source
disentangled_cov,halfcheetah-medium-v2,5,2.0,nonlinear,1,34.078712567889966,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_cov/halfcheetah-medium-v2/nd5_ns2p0_nonlinear/seed_1/metrics.json
disentangled_cov,halfcheetah-medium-v2,5,2.0,nonlinear,2,37.855571238928164,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_cov/halfcheetah-medium-v2/nd5_ns2p0_nonlinear/seed_2/metrics.json
disentangled_cov,halfcheetah-medium-v2,5,4.0,nonlinear,1,12.61509012587958,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_cov/halfcheetah-medium-v2/nd5_ns4p0_nonlinear/seed_1/metrics.json
disentangled_cov,halfcheetah-medium-v2,5,4.0,nonlinear,2,16.283254247143237,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_cov/halfcheetah-medium-v2/nd5_ns4p0_nonlinear/seed_2/metrics.json
disentangled_cov,halfcheetah-medium-v2,5,8.0,nonlinear,1,3.7209797179375017,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_cov/halfcheetah-medium-v2/nd5_ns8p0_nonlinear/seed_1/metrics.json
disentangled_cov,halfcheetah-medium-v2,5,8.0,nonlinear,2,4.636261568426857,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_cov/halfcheetah-medium-v2/nd5_ns8p0_nonlinear/seed_2/metrics.json
disentangled_cov,halfcheetah-medium-v2,80,0.5,nonlinear,1,38.79817258416909,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_cov/halfcheetah-medium-v2/nd80_ns0p5_nonlinear/seed_1/metrics.json
disentangled_cov,halfcheetah-medium-v2,80,0.5,nonlinear,2,38.52614305242892,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_cov/halfcheetah-medium-v2/nd80_ns0p5_nonlinear/seed_2/metrics.json
disentangled_cov,halfcheetah-medium-v2,80,1.0,nonlinear,1,29.60601520341154,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_cov/halfcheetah-medium-v2/nd80_ns1p0_nonlinear/seed_1/metrics.json
disentangled_cov,halfcheetah-medium-v2,80,1.0,nonlinear,2,27.435401132899923,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_cov/halfcheetah-medium-v2/nd80_ns1p0_nonlinear/seed_2/metrics.json
disentangled_cov,halfcheetah-medium-v2,80,2.0,nonlinear,1,5.403598567783757,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_cov/halfcheetah-medium-v2/nd80_ns2p0_nonlinear/seed_1/metrics.json
disentangled_cov,halfcheetah-medium-v2,80,2.0,nonlinear,2,6.537667521178172,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_cov/halfcheetah-medium-v2/nd80_ns2p0_nonlinear/seed_2/metrics.json
disentangled_cov,halfcheetah-medium-v2,80,4.0,nonlinear,1,1.9261901687839504,/mnt/d/CSE5100-Deep Reinforcement Learning/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_cov/halfcheetah-medium-v2/nd80_ns4p0_nonlinear/seed_1/metrics.json
