index,Method,Env,Dim,Scale,Type,mean,std,count,Method Name
184,raw_noisy,halfcheetah-medium-v2,10,8.0,nonlinear,2.127246931744741,,1,Raw Noisy
185,raw_noisy,halfcheetah-medium-v2,20,0.5,nonlinear,37.51830277075309,,1,Raw Noisy
186,raw_noisy,halfcheetah-medium-v2,20,1.0,nonlinear,12.326568524563156,,1,Raw Noisy
187,raw_noisy,halfcheetah-medium-v2,20,2.0,nonlinear,11.693040756232122,1.4466516454007972,2,Raw Noisy
188,raw_noisy,halfcheetah-medium-v2,20,4.0,nonlinear,3.1015340956738706,,1,Raw Noisy
189,raw_noisy,halfcheetah-medium-v2,20,8.0,nonlinear,1.5389629567260361,,1,Raw Noisy
190,raw_noisy,halfcheetah-medium-v2,40,0.5,nonlinear,38.47961056236803,,1,Raw Noisy
191,raw_noisy,halfcheetah-medium-v2,40,1.0,nonlinear,21.936483869966004,,1,Raw Noisy
192,raw_noisy,halfcheetah-medium-v2,40,2.0,nonlinear,7.0667483865890866,,1,Raw Noisy
193,raw_noisy,halfcheetah-medium-v2,40,4.0,nonlinear,2.466918824548934,,1,Raw Noisy
194,raw_noisy,halfcheetah-medium-v2,40,8.0,nonlinear,1.4551141639591583,,1,Raw Noisy
195,raw_noisy,halfcheetah-medium-v2,80,0.5,nonlinear,36.29250328176526,,1,Raw Noisy
196,raw_noisy,halfcheetah-medium-v2,80,1.0,nonlinear,23.799493834274816,,1,Raw Noisy
197,raw_noisy,halfcheetah-medium-v2,80,2.0,nonlinear,6.8040279081626425,,1,Raw Noisy
198,raw_noisy,halfcheetah-medium-v2,80,4.0,nonlinear,2.21416992869511,,1,Raw Noisy
199,raw_noisy,halfcheetah-medium-v2,80,8.0,nonlinear,1.3901893750622554,,1,Raw Noisy
