Method,Env,Dim,Scale,Type,Seed,Score,Source
disentangled_l1,halfcheetah-medium-v2,80,4.0,project,1,25.28461934604957,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_l1/halfcheetah-medium-v2/nd80_ns4p0_project/seed_1/metrics.json
disentangled_l1,halfcheetah-medium-v2,10,4.0,project,1,40.14656061446906,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_l1/halfcheetah-medium-v2/nd10_ns4p0_project/seed_1/metrics.json
disentangled_l1,halfcheetah-medium-v2,20,1.0,project,1,40.57514176895295,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_l1/halfcheetah-medium-v2/nd20_ns1p0_project/seed_1/metrics.json
disentangled_l1,halfcheetah-medium-v2,80,1.0,project,1,37.85024289705491,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_l1/halfcheetah-medium-v2/nd80_ns1p0_project/seed_1/metrics.json
disentangled_l1,halfcheetah-medium-v2,40,4.0,project,1,32.20288722528595,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_l1/halfcheetah-medium-v2/nd40_ns4p0_project/seed_1/metrics.json
disentangled_l1,halfcheetah-medium-v2,40,1.0,project,1,37.985577555148076,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_l1/halfcheetah-medium-v2/nd40_ns1p0_project/seed_1/metrics.json
disentangled_l1,halfcheetah-medium-v2,80,2.0,project,1,19.418241502545413,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_l1/halfcheetah-medium-v2/nd80_ns2p0_project/seed_1/metrics.json
disentangled_l1,halfcheetah-medium-v2,20,4.0,project,1,35.43470836070159,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_l1/halfcheetah-medium-v2/nd20_ns4p0_project/seed_1/metrics.json
disentangled_l1,halfcheetah-medium-v2,20,2.0,project,1,40.342996684701305,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_l1/halfcheetah-medium-v2/nd20_ns2p0_project/seed_1/metrics.json
disentangled_l1,halfcheetah-medium-v2,10,1.0,project,1,39.89531710506325,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_l1/halfcheetah-medium-v2/nd10_ns1p0_project/seed_1/metrics.json
disentangled_l1,halfcheetah-medium-v2,40,2.0,project,1,34.76009674001324,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_l1/halfcheetah-medium-v2/nd40_ns2p0_project/seed_1/metrics.json
disentangled_l1,halfcheetah-medium-v2,10,2.0,project,1,36.54477302637027,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_l1/halfcheetah-medium-v2/nd10_ns2p0_project/seed_1/metrics.json
