Method,Env,Dim,Scale,Type,Seed,Score,Source
raw_noisy,halfcheetah-medium-v2,13,1.5,nonlinear,2,23.56643559445264,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/raw_noisy/halfcheetah-medium-v2/nd13_ns1p5_nonlinear/seed_2/metrics.json
raw_noisy,halfcheetah-medium-v2,13,0.5,nonlinear,2,37.54704517135325,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/raw_noisy/halfcheetah-medium-v2/nd13_ns0p5_nonlinear/seed_2/metrics.json
raw_noisy,halfcheetah-medium-v2,4,2.0,nonlinear,2,29.442583362248865,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/raw_noisy/halfcheetah-medium-v2/nd4_ns2p0_nonlinear/seed_2/metrics.json
raw_noisy,halfcheetah-medium-v2,4,0.5,nonlinear,2,38.473198548762014,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/raw_noisy/halfcheetah-medium-v2/nd4_ns0p5_nonlinear/seed_2/metrics.json
raw_noisy,halfcheetah-medium-v2,17,1.5,nonlinear,2,26.24992508206451,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/raw_noisy/halfcheetah-medium-v2/nd17_ns1p5_nonlinear/seed_2/metrics.json
raw_noisy,halfcheetah-medium-v2,17,2.0,nonlinear,2,16.18956126186008,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/raw_noisy/halfcheetah-medium-v2/nd17_ns2p0_nonlinear/seed_2/metrics.json
raw_noisy,halfcheetah-medium-v2,13,2.0,nonlinear,2,16.616186423400407,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/raw_noisy/halfcheetah-medium-v2/nd13_ns2p0_nonlinear/seed_2/metrics.json
raw_noisy,halfcheetah-medium-v2,4,1.0,nonlinear,2,37.36127168933703,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/raw_noisy/halfcheetah-medium-v2/nd4_ns1p0_nonlinear/seed_2/metrics.json
raw_noisy,halfcheetah-medium-v2,8,0.5,nonlinear,2,37.1923447528218,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/raw_noisy/halfcheetah-medium-v2/nd8_ns0p5_nonlinear/seed_2/metrics.json
disentangled_barlow,halfcheetah-medium-v2,8,1.5,nonlinear,2,36.64562877744258,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_barlow/halfcheetah-medium-v2/nd8_ns1p5_nonlinear/seed_2/metrics.json
disentangled_barlow,halfcheetah-medium-v2,13,1.0,nonlinear,2,34.040546260595775,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_barlow/halfcheetah-medium-v2/nd13_ns1p0_nonlinear/seed_2/metrics.json
