index,Method,Env,Dim,Scale,Type,mean,std,count,Method Name
133,disentangled_l1,halfcheetah-medium-v2,10,4.0,nonlinear,5.581558269327078,0.6685538653213801,3,L1
134,disentangled_l1,halfcheetah-medium-v2,10,8.0,nonlinear,1.8887779524888344,0.32797924917046517,3,L1
135,disentangled_l1,halfcheetah-medium-v2,20,0.5,nonlinear,35.38764665787559,2.031926175596143,3,L1
136,disentangled_l1,halfcheetah-medium-v2,20,1.0,nonlinear,23.92990224712811,15.546896436594315,3,L1
137,disentangled_l1,halfcheetah-medium-v2,20,2.0,nonlinear,14.694169632722184,2.6522152701409603,3,L1
138,disentangled_l1,halfcheetah-medium-v2,20,4.0,nonlinear,2.8488408965123413,0.19551095800585036,3,L1
139,disentangled_l1,halfcheetah-medium-v2,20,8.0,nonlinear,1.4091147644769888,0.19915548452815848,3,L1
140,disentangled_l1,halfcheetah-medium-v2,40,0.5,nonlinear,29.640314762341475,7.7335013608925856,3,L1
141,disentangled_l1,halfcheetah-medium-v2,40,1.0,nonlinear,13.995620752715327,8.610976455185051,3,L1
142,disentangled_l1,halfcheetah-medium-v2,40,2.0,nonlinear,2.561091261934688,2.6074495422989035,3,L1
143,disentangled_l1,halfcheetah-medium-v2,40,4.0,nonlinear,2.04552349414821,0.3695735891125178,3,L1
144,disentangled_l1,halfcheetah-medium-v2,40,8.0,nonlinear,0.9334182593538493,0.14191252482301944,3,L1
145,disentangled_l1,halfcheetah-medium-v2,80,0.5,nonlinear,30.589052722313607,6.183862616442821,3,L1
146,disentangled_l1,halfcheetah-medium-v2,80,1.0,nonlinear,13.683883428747327,5.644569331751307,3,L1
147,disentangled_l1,halfcheetah-medium-v2,80,2.0,nonlinear,0.6826092816873741,1.4831709175220114,3,L1
148,disentangled_l1,halfcheetah-medium-v2,80,4.0,nonlinear,1.7743812295416133,0.22073663371549085,3,L1
149,disentangled_l1,halfcheetah-medium-v2,80,8.0,nonlinear,0.8493979376681917,0.07792835669919188,3,L1
150,plain,halfcheetah-medium-v2,5,0.5,nonlinear,38.53660269725319,1.0045671785941084,3,Plain Encoder
151,plain,halfcheetah-medium-v2,5,1.0,nonlinear,37.476088002031595,0.494023195224182,3,Plain Encoder
152,plain,halfcheetah-medium-v2,5,2.0,nonlinear,32.48511494525863,2.9470842495744294,3,Plain Encoder
153,plain,halfcheetah-medium-v2,5,4.0,nonlinear,9.077366466157997,0.8906551825700235,3,Plain Encoder
154,plain,halfcheetah-medium-v2,5,8.0,nonlinear,3.651257487234755,1.0412618419678277,3,Plain Encoder
155,plain,halfcheetah-medium-v2,10,0.5,nonlinear,38.077849074955424,0.46296414491255505,3,Plain Encoder
156,plain,halfcheetah-medium-v2,10,1.0,nonlinear,37.0486851892434,0.9076200258157806,3,Plain Encoder
157,plain,halfcheetah-medium-v2,10,2.0,nonlinear,26.016228515457385,0.44334124339346925,3,Plain Encoder
158,plain,halfcheetah-medium-v2,10,4.0,nonlinear,4.675518683253952,0.19404629739628929,3,Plain Encoder
159,plain,halfcheetah-medium-v2,10,8.0,nonlinear,1.83329271390336,0.4927254980521363,3,Plain Encoder
160,plain,halfcheetah-medium-v2,20,0.5,nonlinear,37.19892503164562,0.41158536981512,3,Plain Encoder
161,plain,halfcheetah-medium-v2,20,1.0,nonlinear,26.27469261895982,14.927094814940428,3,Plain Encoder
162,plain,halfcheetah-medium-v2,20,2.0,nonlinear,13.930039926336164,1.3608287292941756,3,Plain Encoder
163,plain,halfcheetah-medium-v2,20,4.0,nonlinear,2.5765123948179642,0.19755852785787412,3,Plain Encoder
164,plain,halfcheetah-medium-v2,20,8.0,nonlinear,1.400319831423656,0.12877103648006163,3,Plain Encoder
165,plain,halfcheetah-medium-v2,40,0.5,nonlinear,37.33426513397167,1.6128215464985414,3,Plain Encoder
166,plain,halfcheetah-medium-v2,40,1.0,nonlinear,30.416327041865973,0.823710299459918,3,Plain Encoder
167,plain,halfcheetah-medium-v2,40,2.0,nonlinear,7.234734053619743,1.1594653429231514,3,Plain Encoder
168,plain,halfcheetah-medium-v2,40,4.0,nonlinear,2.5256437406303944,0.13785836978864646,3,Plain Encoder
169,plain,halfcheetah-medium-v2,40,8.0,nonlinear,1.184744335508474,0.14642718675684316,3,Plain Encoder
170,plain,halfcheetah-medium-v2,80,0.5,nonlinear,38.98278530112599,0.3604803418661729,3,Plain Encoder
171,plain,halfcheetah-medium-v2,80,1.0,nonlinear,26.798420749841743,1.7473394254742312,3,Plain Encoder
172,plain,halfcheetah-medium-v2,80,2.0,nonlinear,5.5014858639289415,0.2221274487641056,3,Plain Encoder
173,plain,halfcheetah-medium-v2,80,4.0,nonlinear,2.32384025108496,0.27206825478158186,3,Plain Encoder
