Method,Env,Dim,Scale,Type,Seed,Score
plain,halfcheetah-medium-v2,10,0.5,nonlinear,2,38.57884163980844
plain,halfcheetah-medium-v2,5,2.0,nonlinear,5,34.42464627105848
plain,halfcheetah-medium-v2,5,2.0,nonlinear,1,33.63057497179797
plain,halfcheetah-medium-v2,5,2.0,nonlinear,3,29.137272939692068
plain,halfcheetah-medium-v2,5,2.0,nonlinear,2,34.68749692428586
plain,halfcheetah-medium-v2,10,4.0,nonlinear,5,3.973022183652155
plain,halfcheetah-medium-v2,10,4.0,nonlinear,1,4.451730582468991
plain,halfcheetah-medium-v2,10,4.0,nonlinear,3,4.797063121903076
plain,halfcheetah-medium-v2,10,4.0,nonlinear,2,4.777762345389791
plain,halfcheetah-medium-v2,80,8.0,nonlinear,5,1.4676173089810003
plain,halfcheetah-medium-v2,80,8.0,nonlinear,1,1.2655034128778775
plain,halfcheetah-medium-v2,80,8.0,nonlinear,3,1.0804434673016057
plain,halfcheetah-medium-v2,80,8.0,nonlinear,2,1.4396634873607148
plain,halfcheetah-medium-v2,20,8.0,nonlinear,5,1.2354355013711489
plain,halfcheetah-medium-v2,20,8.0,nonlinear,1,1.521471427558518
plain,halfcheetah-medium-v2,20,8.0,nonlinear,3,1.2650868307456877
plain,halfcheetah-medium-v2,20,8.0,nonlinear,2,1.414401235966763
plain,halfcheetah-medium-v2,10,1.0,nonlinear,5,35.52467034176944
plain,halfcheetah-medium-v2,10,1.0,nonlinear,1,36.40743171697496
plain,halfcheetah-medium-v2,10,1.0,nonlinear,3,36.65141945467633
plain,halfcheetah-medium-v2,10,1.0,nonlinear,2,38.0872043960789
plain,halfcheetah-medium-v2,5,4.0,nonlinear,5,9.884514209836546
plain,halfcheetah-medium-v2,5,4.0,nonlinear,1,9.213823179320643
plain,halfcheetah-medium-v2,5,4.0,nonlinear,3,8.12635765651177
plain,halfcheetah-medium-v2,5,4.0,nonlinear,2,9.891918562641578
plain,halfcheetah-medium-v2,20,4.0,nonlinear,5,2.5745081991283456
plain,halfcheetah-medium-v2,20,4.0,nonlinear,1,2.755391340897284
plain,halfcheetah-medium-v2,20,4.0,nonlinear,3,2.3644714784077867
plain,halfcheetah-medium-v2,20,4.0,nonlinear,2,2.6096743651488215
plain,halfcheetah-medium-v2,80,4.0,nonlinear,5,2.2564528141376856
plain,halfcheetah-medium-v2,80,4.0,nonlinear,1,2.6365621287343752
plain,halfcheetah-medium-v2,80,4.0,nonlinear,3,2.141500365217234
plain,halfcheetah-medium-v2,80,4.0,nonlinear,2,2.193458259303271
plain,halfcheetah-medium-v2,5,1.0,nonlinear,5,39.54310461548089
plain,halfcheetah-medium-v2,5,1.0,nonlinear,1,36.934792039732436
