Method,Env,Dim,Scale,Type,Seed,Score,Source
raw_noisy,ant-medium-v2,111,0.5,nonlinear,2,84.94120490954369,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/raw_noisy/ant-medium-v2/nd111_ns0p5_nonlinear/seed_2/metrics.json
raw_noisy,ant-medium-v2,28,1.5,nonlinear,1,67.87068754240805,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/raw_noisy/ant-medium-v2/nd28_ns1p5_nonlinear/seed_1/metrics.json
raw_noisy,ant-medium-v2,28,1.5,nonlinear,3,76.01419220699341,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/raw_noisy/ant-medium-v2/nd28_ns1p5_nonlinear/seed_3/metrics.json
raw_noisy,ant-medium-v2,28,1.5,nonlinear,2,62.344335915190285,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/raw_noisy/ant-medium-v2/nd28_ns1p5_nonlinear/seed_2/metrics.json
raw_noisy,ant-medium-v2,83,2.0,nonlinear,1,40.273317215774554,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/raw_noisy/ant-medium-v2/nd83_ns2p0_nonlinear/seed_1/metrics.json
raw_noisy,ant-medium-v2,83,2.0,nonlinear,3,38.56743163335194,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/raw_noisy/ant-medium-v2/nd83_ns2p0_nonlinear/seed_3/metrics.json
raw_noisy,ant-medium-v2,83,2.0,nonlinear,2,37.77580161914741,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/raw_noisy/ant-medium-v2/nd83_ns2p0_nonlinear/seed_2/metrics.json
raw_noisy,ant-medium-v2,111,1.5,nonlinear,1,32.31065451920301,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/raw_noisy/ant-medium-v2/nd111_ns1p5_nonlinear/seed_1/metrics.json
raw_noisy,ant-medium-v2,111,1.5,nonlinear,3,50.33455377096042,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/raw_noisy/ant-medium-v2/nd111_ns1p5_nonlinear/seed_3/metrics.json
raw_noisy,ant-medium-v2,111,1.5,nonlinear,2,43.14492872119688,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/raw_noisy/ant-medium-v2/nd111_ns1p5_nonlinear/seed_2/metrics.json
raw_noisy,ant-medium-v2,28,2.0,nonlinear,1,63.458022396261306,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/raw_noisy/ant-medium-v2/nd28_ns2p0_nonlinear/seed_1/metrics.json
raw_noisy,ant-medium-v2,28,2.0,nonlinear,3,55.63315953869032,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/raw_noisy/ant-medium-v2/nd28_ns2p0_nonlinear/seed_3/metrics.json
raw_noisy,ant-medium-v2,28,2.0,nonlinear,2,68.40764914085608,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/raw_noisy/ant-medium-v2/nd28_ns2p0_nonlinear/seed_2/metrics.json
raw_noisy,ant-medium-v2,28,0.5,nonlinear,1,81.71872917557826,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/raw_noisy/ant-medium-v2/nd28_ns0p5_nonlinear/seed_1/metrics.json
raw_noisy,ant-medium-v2,28,0.5,nonlinear,3,78.91421717537861,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/raw_noisy/ant-medium-v2/nd28_ns0p5_nonlinear/seed_3/metrics.json
raw_noisy,ant-medium-v2,28,0.5,nonlinear,2,72.81844697085347,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/raw_noisy/ant-medium-v2/nd28_ns0p5_nonlinear/seed_2/metrics.json
raw_noisy,ant-medium-v2,83,0.5,nonlinear,1,90.29244332977504,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/raw_noisy/ant-medium-v2/nd83_ns0p5_nonlinear/seed_1/metrics.json
raw_noisy,ant-medium-v2,83,0.5,nonlinear,3,80.14754005541467,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/raw_noisy/ant-medium-v2/nd83_ns0p5_nonlinear/seed_3/metrics.json
raw_noisy,ant-medium-v2,83,0.5,nonlinear,2,81.82208108017478,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/raw_noisy/ant-medium-v2/nd83_ns0p5_nonlinear/seed_2/metrics.json
raw_noisy,ant-medium-v2,111,2.0,nonlinear,1,34.64947837220588,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/raw_noisy/ant-medium-v2/nd111_ns2p0_nonlinear/seed_1/metrics.json
raw_noisy,ant-medium-v2,111,2.0,nonlinear,3,27.659785486646797,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/raw_noisy/ant-medium-v2/nd111_ns2p0_nonlinear/seed_3/metrics.json
raw_noisy,ant-medium-v2,111,2.0,nonlinear,2,36.10826980161171,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/raw_noisy/ant-medium-v2/nd111_ns2p0_nonlinear/seed_2/metrics.json
raw_noisy,ant-medium-v2,56,2.0,nonlinear,1,49.35356183461843,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/raw_noisy/ant-medium-v2/nd56_ns2p0_nonlinear/seed_1/metrics.json
raw_noisy,ant-medium-v2,56,2.0,nonlinear,3,30.35469269464206,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/raw_noisy/ant-medium-v2/nd56_ns2p0_nonlinear/seed_3/metrics.json
raw_noisy,ant-medium-v2,56,2.0,nonlinear,2,34.9986154469899,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/raw_noisy/ant-medium-v2/nd56_ns2p0_nonlinear/seed_2/metrics.json
raw_noisy,ant-medium-v2,56,1.0,nonlinear,1,61.46282444167842,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/raw_noisy/ant-medium-v2/nd56_ns1p0_nonlinear/seed_1/metrics.json
raw_noisy,ant-medium-v2,56,1.0,nonlinear,3,59.82997265920515,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/raw_noisy/ant-medium-v2/nd56_ns1p0_nonlinear/seed_3/metrics.json
raw_noisy,ant-medium-v2,56,1.0,nonlinear,2,75.83488787426339,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/raw_noisy/ant-medium-v2/nd56_ns1p0_nonlinear/seed_2/metrics.json
raw_noisy,ant-medium-v2,83,1.5,nonlinear,1,49.2403934347991,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/raw_noisy/ant-medium-v2/nd83_ns1p5_nonlinear/seed_1/metrics.json
raw_noisy,ant-medium-v2,83,1.5,nonlinear,3,45.281509007314256,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/raw_noisy/ant-medium-v2/nd83_ns1p5_nonlinear/seed_3/metrics.json
raw_noisy,ant-medium-v2,83,1.5,nonlinear,2,50.21981350124507,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/raw_noisy/ant-medium-v2/nd83_ns1p5_nonlinear/seed_2/metrics.json
disentangled_barlow,ant-medium-v2,56,1.5,nonlinear,1,50.691555928731745,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_barlow/ant-medium-v2/nd56_ns1p5_nonlinear/seed_1/metrics.json
disentangled_barlow,ant-medium-v2,56,1.5,nonlinear,3,7.2087201385933515,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_barlow/ant-medium-v2/nd56_ns1p5_nonlinear/seed_3/metrics.json
