Method,Env,Dim,Scale,Type,Seed,Score,Source
raw_noisy,hopper-medium-v2,11,1.5,nonlinear,3,40.0112111387235,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/raw_noisy/hopper-medium-v2/nd11_ns1p5_nonlinear/seed_3/metrics.json
raw_noisy,hopper-medium-v2,11,1.5,nonlinear,2,40.883756513898504,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/raw_noisy/hopper-medium-v2/nd11_ns1p5_nonlinear/seed_2/metrics.json
raw_noisy,hopper-medium-v2,11,2.0,nonlinear,1,33.294883408708316,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/raw_noisy/hopper-medium-v2/nd11_ns2p0_nonlinear/seed_1/metrics.json
raw_noisy,hopper-medium-v2,11,2.0,nonlinear,3,33.24695790017063,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/raw_noisy/hopper-medium-v2/nd11_ns2p0_nonlinear/seed_3/metrics.json
raw_noisy,hopper-medium-v2,11,2.0,nonlinear,2,36.39920981289588,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/raw_noisy/hopper-medium-v2/nd11_ns2p0_nonlinear/seed_2/metrics.json
raw_noisy,hopper-medium-v2,3,0.5,nonlinear,1,42.70563161574141,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/raw_noisy/hopper-medium-v2/nd3_ns0p5_nonlinear/seed_1/metrics.json
raw_noisy,hopper-medium-v2,3,0.5,nonlinear,3,48.379404271217275,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/raw_noisy/hopper-medium-v2/nd3_ns0p5_nonlinear/seed_3/metrics.json
raw_noisy,hopper-medium-v2,3,0.5,nonlinear,2,43.549938692232594,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/raw_noisy/hopper-medium-v2/nd3_ns0p5_nonlinear/seed_2/metrics.json
raw_noisy,hopper-medium-v2,6,0.5,nonlinear,1,40.84402575307668,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/raw_noisy/hopper-medium-v2/nd6_ns0p5_nonlinear/seed_1/metrics.json
raw_noisy,hopper-medium-v2,6,0.5,nonlinear,3,45.74543235062358,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/raw_noisy/hopper-medium-v2/nd6_ns0p5_nonlinear/seed_3/metrics.json
raw_noisy,hopper-medium-v2,6,0.5,nonlinear,2,38.7091599032088,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/raw_noisy/hopper-medium-v2/nd6_ns0p5_nonlinear/seed_2/metrics.json
raw_noisy,hopper-medium-v2,8,0.5,nonlinear,1,42.29831830536726,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/raw_noisy/hopper-medium-v2/nd8_ns0p5_nonlinear/seed_1/metrics.json
raw_noisy,hopper-medium-v2,8,0.5,nonlinear,3,45.083827691154596,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/raw_noisy/hopper-medium-v2/nd8_ns0p5_nonlinear/seed_3/metrics.json
raw_noisy,hopper-medium-v2,8,0.5,nonlinear,2,47.896101910369524,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/raw_noisy/hopper-medium-v2/nd8_ns0p5_nonlinear/seed_2/metrics.json
disentangled_barlow,hopper-medium-v2,11,0.5,nonlinear,1,49.545885901790946,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_barlow/hopper-medium-v2/nd11_ns0p5_nonlinear/seed_1/metrics.json
disentangled_barlow,hopper-medium-v2,11,0.5,nonlinear,3,45.326122704507064,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_barlow/hopper-medium-v2/nd11_ns0p5_nonlinear/seed_3/metrics.json
disentangled_barlow,hopper-medium-v2,11,0.5,nonlinear,2,46.97544022682808,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_barlow/hopper-medium-v2/nd11_ns0p5_nonlinear/seed_2/metrics.json
disentangled_barlow,hopper-medium-v2,8,1.5,nonlinear,1,44.48760960681419,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_barlow/hopper-medium-v2/nd8_ns1p5_nonlinear/seed_1/metrics.json
disentangled_barlow,hopper-medium-v2,8,1.5,nonlinear,3,37.10282418776759,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_barlow/hopper-medium-v2/nd8_ns1p5_nonlinear/seed_3/metrics.json
disentangled_barlow,hopper-medium-v2,8,1.5,nonlinear,2,48.51090773979624,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_barlow/hopper-medium-v2/nd8_ns1p5_nonlinear/seed_2/metrics.json
disentangled_barlow,hopper-medium-v2,11,1.0,nonlinear,1,44.208995263910545,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_barlow/hopper-medium-v2/nd11_ns1p0_nonlinear/seed_1/metrics.json
disentangled_barlow,hopper-medium-v2,11,1.0,nonlinear,3,44.975649708861994,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_barlow/hopper-medium-v2/nd11_ns1p0_nonlinear/seed_3/metrics.json
disentangled_barlow,hopper-medium-v2,11,1.0,nonlinear,2,48.82389532619965,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_barlow/hopper-medium-v2/nd11_ns1p0_nonlinear/seed_2/metrics.json
disentangled_barlow,hopper-medium-v2,6,2.0,nonlinear,1,42.23255849341861,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_barlow/hopper-medium-v2/nd6_ns2p0_nonlinear/seed_1/metrics.json
disentangled_barlow,hopper-medium-v2,6,2.0,nonlinear,3,42.08260751638533,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_barlow/hopper-medium-v2/nd6_ns2p0_nonlinear/seed_3/metrics.json
disentangled_barlow,hopper-medium-v2,6,2.0,nonlinear,2,43.97428447193432,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_barlow/hopper-medium-v2/nd6_ns2p0_nonlinear/seed_2/metrics.json
disentangled_barlow,hopper-medium-v2,8,1.0,nonlinear,1,47.37621426879572,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_barlow/hopper-medium-v2/nd8_ns1p0_nonlinear/seed_1/metrics.json
disentangled_barlow,hopper-medium-v2,8,1.0,nonlinear,3,43.155684987014205,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_barlow/hopper-medium-v2/nd8_ns1p0_nonlinear/seed_3/metrics.json
